key;author_name;book_ids
2701;Frank J. Moore;4885
2702;Frank Jonker;10446
2703;Frank Justus Miller;5975,5976
2704;Frank Kermode;7033,8734,10013
2705;Frank M. Carrano;958
2706;Frank MacShane;10411,10412
2707;Frank McConnell;7666,7667
2708;Frank McCourt;108,425,850,6646,10848
2709;Frank Morrison;413
2710;Frank Moss;3615
2711;Frank N. Magill;8476
2712;Frank Norris;7892
2713;Frank P. Incropera;4816
2714;Frank Portman;3536
2715;Frank Quitely;7362,7364,7386,8864,9387,9390,11122
2716;Frank R. Stockton;2792
2717;Frank Romany;1160
2718;Frank Sheed;8319
2719;Frank Shuffelton;1500
2720;Frank T. Merrill;4045
2721;Frank Teran;8870
2722;Frank Warren;689,690
2723;Frank Wedekind;9293
2724;Frank William Jones;1971
2725;Frank Zappa;2580
2726;Frank Zingrone;3824
2728;Frankie Frankeny;7891,7893
2729;Frans Lasson;1958
2730;Frans Thomése;916
2731;Franz Kafka;553,6225,7744,7745,7752,7754,7755,7756,8051,8770
2732;Frazer Irving;8883
2733;Frazier Irving;7387
2734;Fred Anderson;3133
2735;Fred Burke;9501
2736;Fred Chappel;9477
2737;Fred Chappell;7911,8296
2738;Fred Goodman;6475
2739;Fred Kaplan;3664
2740;Fred Marcellino;758
2741;Fred Melton;5695
2742;Fred Pearce;7806
2743;Fred Saberhagen;5933,7919,7923,7944,7945,7952,7962
2744;Fred Schwarzbach;10017
2745;Fred Wan;10070
2746;Freda Titford;6338
2747;Freddy Michalski;10659
2748;Frederica Matthewes-Green;2205
2749;Frederick A. Blossom;6460
2750;Frederick Burkhardt;5962
2751;Frederick C. Beiser;5953,7676
2752;Frederick Charles Copleston;1856,8150
2753;Frederick Deluvier;9653
2754;Frederick Douglass;2853,4688,8568
2755;Frederick Exley;6033
2756;Frederick H. Fornoff;1877
2757;Frederick K. Goodwin;1872
2758;Frederick P. Brooks Jr.;1932
2759;Frederick P. Lenz;10566,10567
2760;Frederick R. Karl;1007
2761;Frederick Seitz;3598
2762;Frederik Pohl;2374,4262,5550
2763;Fredric Brown;10340
2764;Fredric Dannen;6077
2765;Fredson Bowers;1689,1753
2766;Freeman Wong;9143,9144,9145
2767;Frieda Hughes;353
2768;Friedrich A. Hayek;3828
2769;Friedrich Dürrenmatt;3745
2770;Friedrich Engels;1567,2228,10021
2771;Friedrich Nietzsche;1210,1248,3368,3705,3706,5130,5139,6195,7696,7697,8967,10288,10769,10773
2772;Friedrich Reck-Malleczewen;9863
2773;Friedrich Solmsen;1896
2774;Fritha Goodey;5490
2775;Fritjof Capra;9538
2776;Fritz Eichenberg;9850
2777;Fritz Leiber;4414,7922
2778;Fulton J. Sheen;1
2779;Fuyumi Ono;10157
2780;Fyodor Dostoevsky;934
2781;Fyodor Dostoyevsky;343,1181,1189,1208,1220,1817,2866,3064,3164,3165,3207,3582,3704,4682,4772,4904,4910,7196,8321,10264,11006,11093
2782;G. Aroul;1162
2783;G. Blakemore Evans;5123
2784;G. Edward White;1865
2786;G. Thomas Tanselle;7835,8552,8553
2787;G. Tubach;7175
2788;G.E. Bentley Jr.;2091
2789;G.E.M. Anscombe;5768
2790;G.K. Chesterton;3367
2791;G.M.A. Grube;8323,8333,8336
2792;G.P. Goold;5983,5993,5994
2793;G.R. Thompson;10417
2794;G.S. Conway;4774
2795;G.W. Bowersock;5981
2796;Gabi Payn;2488
2797;Gabriel Brownstein;1391
2798;Gabriel García Márquez;491,552,553,2184,2186,2188,2189,2190,2191,5041,6050,8721,8724,8725,8727,8728,8745,8829,8837,9533,10816,11058
2799;Gabriel Josipovici;553
2800;Gabriel Marruzzo;2873
2801;Gabriel Rodríguez;10173
2802;Gabrielle Ann Euvino;9528
2803;Gabrielle de Cuir;10041
2804;Gabrielle Weiss;7603
2805;Gadi Bloom;8780
2806;Gail A. Eisnitz;9891
2807;Gail Carson Levine;5598
2808;Gail Godwin;2872
2809;Gail Grant;4855
2810;Gail Omvedt;6605
2811;Gail Owens;5238
2812;Gaius Julius Caesar;7102,8651
2813;Galadriel Waters;8637
2814;Gale Gand;8755
2815;Galileo Galilei;7133
2816;Galina Krasskova;9399
2817;Galway Kinnell;1570
2818;Ganganatha Jha;6417
2819;Gardner Dozois;2217,10121
2820;Gareth Stedman Jones;1226,1567
2821;Garrett Sutton;4435
2822;Garrick Hagon;10365
2823;Garrison Keillor;1445,1570,1571,6585
2824;Garry Nelson;6912
2825;Garry Wills;1540,5679,5680,5693,5860
2826;Garth Ennis;7365
2827;Garth Nix;284,1483,4123
2828;Garth Williams;271,389,487,493,494,495,496,497,498,776,4176,10666
2829;Gary Myers;9476
2830;Gary A. Braunbeck;4249,8442,8450,9823
2831;Gary Amaro;9365
2832;Gary B. Nash;963
2833;Gary Blythe;1274,8950
2834;Gary Carey;7176,7197
2835;Gary Chalk;1528
2836;Gary Chapman;7655
2837;Gary Colombo;2322
2838;Gary Dumm;2860
2839;Gary E. Schwartz;7281
2840;Gary Erskine;8863,9975
2841;Gary Friedrich;7372
2842;Gary Fry;8296
2843;Gary Gianni;2801
2844;Gary Handwerk;7697
2845;Gary Hoppenstand;7677
2846;Gary K. Carey;7180,8104
2847;Gary L. Blackwood;1372
2848;Gary L. Hardcastle;7975
2849;Gary Oates;8647
2850;Gary Paulsen;1665,3392,3396,4051,4181,4216,4228,6358
2851;Gary Richard Thompson;440,10417
2852;Gary Russell;5483,5687,10275
2853;Gary Smalley;8189,8190,8195,8198,8199
2854;Gary Smith;5690
2855;Gary Snyder;7871
2856;Gary W. Eldred;4834
2857;Gary W. Potter;952
2858;Gary Yukl;948
2859;Gaston Leroux;10386
2860;Gavin Baddeley;8268,10491
2861;Gavin Menzies;246
2862;Gay Talese;10539
2863;Gayden Metcalfe;8916
2864;Gayle Lynds;7344,10045
2865;Gelsey Kirkland;4959
2866;Gemma Gallart;691
2867;Gemma O'Connor;6867
2868;Gemma Rovira;10987
2869;Gemma Rovira Ortega;11012
2870;Gena Showalter;4004
2871;Gene Stone;5223
2872;Gene A. Brucker;5084
2873;Gene Colan;9958
2874;Gene DeWeese;7070
2875;Gene Kerrigan;850,10848
2876;Gene Thompson-Grove;7814
2877;Gene Wilder;2294
2878;Gene Wolfe;2217,2386,2387,6474,7239,7267,7922
2879;Geneen Roth;4715,4718,4719
2880;Geneviève;6288,6289
2881;Genevieve Gorman;8445
2882;Geoff Dyer;3201
2883;Geoff Emerick;9950
2884;Geoff Johns;8886
2885;Geoff Klock;10628
2886;Geoff Spear;3157,3158
2887;Geoff Waring;7138
2888;Geoffrey Batchen;9491
2889;Geoffrey Brock;1708,7754
2890;Geoffrey Chaucer;1010,1147,1202,3650,3747,5867,7903
2891;Geoffrey Howard;7423
2892;Geoffrey M. Bellman;9612
2893;Geoffrey McGivern;5486
2894;Geoffrey Miller;3477
2895;Geoffrey S. Kirk;3823
2896;Geoffrey Sainsbury;9859
2897;Geoffrey Wall;1231,1232,1244
2898;Geoffrey Warnock;1856
2899;Georg Bühler;6417
2900;Georg Feuerstein;1047
2901;Georg Wilhelm Friedrich Hegel;116,707,813,1901,4926,5104,6441,7676,8316,10119,10861,11068
2902;George Young;4932
2903;George Adamson;5880
2904;George A. Reisch;7975
2905;George Alec Effinger;4262,4293
2906;George Balanchine;3359
2907;George Beahm;8172,8177,8178
2908;George Bernard Shaw;1165,1166,3676,3699,4691,8461
2909;George Breitman;7618
2910;George Clayton Johnson;10439
2911;George Condo;1434
2912;George Crile;5653,7428,7637
2913;George Cruikshank;3560,3664
2914;George D. Economou;7911
2915;George D. Schade;2066
2916;George E. Stanley;2134,3264,3266,3267
2917;George Egerton;1109
2918;George Eliot;1833,3579,8100,9939,10016
2919;George F. Jewsbury;5331
2920;George Ford;4105
2921;George Gamow;4857,5114
2922;George Gesner;5043
2923;George Gibian;3582
2924;George Gladir;10397
2925;George Grant;7400,9692
2926;George H. Scherr;8477
2927;George H. Wood;2571
2928;George Henrik von Wright;5768
2929;George Henry Jennings;6651
2930;George Herbert Palmer;551
2931;George J. Becker;7749
2932;George J. Firmage;8311
2933;George Lakoff;1982,4795
2934;George Lucas;843,2723,2735,2736,2833,7972,10788
2935;George M. Towle;4686
2936;George MacDonald;2792,8309
2937;George MacDonald Fraser;8843
2938;George Orwell;1334,1345,1365,1546,1629,1749,1761,3071,4748
2939;George Ovitt Jr.;10385
2940;George Pelecanos;2486
2941;George Pérez;8891
2942;George Plimpton;3469,7625,10539
2943;George Pratt;9361,9363
2944;George R. Stewart;7892
2945;George R.R. Martin;4262,5327,5364,5556,5865,6567,7209,7958,8656,9941,10121
2946;George Rawlinson;1172
2947;George Reavy;4684
2948;George Ritzer;7125
2950;George Saintsbury;1782,8963
2951;George Saunders;924,1577,3212,6940,10060,10589
2952;George Seferis;5961
2953;George Selden;4176
2954;George Smoot;3306
2955;George Stade;10016
2956;George Stalk Jr.;9926
2957;George Steiner;1071
2958;George Sullivan;4096
2959;George Thibaut;6417
2960;George Thomson;8736
2961;George Ulrich;4218
2962;George Washington;9278
2963;George Weigel;8160
2964;George Zebrowski;5049,5050
2965;Georges Bataille;8348,10200
2966;Georges Perec;1041,9456,9457,9460,10657
2967;Georges Simenon;1364,1561,1579,1693,1694,1695,1756,9847,9856,9859,9862,10685,10686
2968;Georgette Heyer;893,894,895,896,898,899,912,2971,2993,2994
2969;Georgia Ann Machemer;1878
2970;Georgie Ripper;4126,4127,4128,4129,4130
2971;Georgina Grey;4520
2972;Georgina Sutton;3229
2973;Gerald A. Michaelson;9671
2974;Gerald Bevan;1227
2975;Gerald Eugene Myers;5962,8566
2976;Gerald J. Erion;7968
2977;Gerald Jay Sussman;2042
2978;Gerald Posner;8722
2979;Gerald Ravenscourt Hayes;2648
2980;Geraldine Brooks;1426,1554,3460
2981;Geraldine McCaughrean;1772,1776,9075
2982;Geraldine Pinch;1787
2983;Gerard Murphy;5484
2984;Gerard Auzet;8752
2985;Gérard H. Durand;10763
2986;Gerard Stembridge;850,10848
2987;Gerry Bothmer;5809
2988;Gerry Conway;8902
2989;Gertrud Jaron Lewis;8384
2990;Gertrude Chandler Warner;7405,7810
2991;Gertrude Stein;1349
2992;Gertrude the Great;8384
2993;Gia Bathory Al Babel;9216
2994;Giada De Laurentiis;2127,2178,8767
2995;Gilbert Achcar;10067
2996;Gilbert Adair;1408,1457,9460
2997;Gilbert Murray;9117
2998;Gilbert Sale;1194
2999;Gilbert Shelton;5762
3000;Giles Andreae;10289
3001;Giles Foden;814
3002;Gill Harvey;1385
3003;Gill Tomblin;7565
3005;Gilles Deleuze;2014,8051,8052
3006;Gilles Vaugeois;10662
3007;Gillian Avery;1585,1588,6018,10490
3008;Gillian Beer;1394
3009;Gillian McCain;7643
3010;Gina Moxley;850,10848
3011;Gina Smith;3572
3012;Gionarle del Popolo;9719
3013;Giorgio De Santillana;8386
3014;Giotto di Bondone;5887
3015;Giovanna Borradori;1953
3017;Giovanni Pietro Pinamont;1512
3018;Giovanni Pontiero;1671,1674,1677,10369
3019;Giray Fidan;8652
3020;Girolamo Cardano;9844
3021;Girolamo De Michele;8241
3022;Gisela Stege;8851
3023;Gish Jen;4689
3024;Gita May;2084
3025;Giuliana DePandi;2310
3026;Giuliano Hazan;6223
3027;Glaser Linda;7109
3029;Glen David Gold;7507,9958
3030;Glen Merzer;6290,6727
3031;Glending Olson;3650
3032;Glenn Chadbourne;9824,9825
3033;Glenn Dean;3742
3034;Glenn Fabry;8890
3035;Glenn M. Schwartz;8048
3036;Glenn McCoy;7490,7491
3037;Glenn O'Brien;9490
3038;Glenn R. Morrow;8323
3039;Glenn Stout;5690,5725
3040;Glenn W. Most;5997
3041;Glenn Wolff;8303
3042;Glenn Yeffeth;10564
3043;Gloria Bird;3607
3044;Gloria Goldreich;3296,7340
3045;Gloria Naylor;6047
3046;Glyn Daly;6903
3047;Glyn Davies;8262
3048;Glynne Walley;10573,10574,10575
3049;Gonzague Saint Bris;10431
3050;Good Housekeeping;8381
3051;Goran Parlov;7369
3052;Gordon A. Craig;7605
3053;Gordon Botherston;6008
3054;Gordon Bowker;2229
3055;Gordon Dahlquist;3440
3056;Gordon Hendricks;802
3057;Gordon Hutner;4696
3058;Gordon Korman;4039,4064,4076,4083,4094,4095,4111,4112,4113,4114,4115,4140,4141,5574,5578,5581,5587,5588,5646,5647,5650,7458,7470
3059;Gordon McMullan;3684
3060;Gordon S. Wood;6106,7818,10054
3061;Gordon Teskey;1149
3063;Gore Vidal;553,1069,2908,3147,3501,6108
3064;Gorgias of Leontini;1800
3065;Gotthold Ephraim Lessing;8139
3066;Govind Armstrong;2169
3067;Grace Frick;3048
3068;Grace Paley;1570
3069;Graeme Base;7843
3070;Graham Watson;2118
3071;Graham Brack;7028
3072;Graham Chapman;2272,6066,6067
3073;Graham Greene;903,904,1031,1032,1056,1510,1522,1586,1602,5832
3074;Graham Hancock;8760
3075;Graham Handley;2613
3076;Graham Masterton;4580,6518,6523,8215,8218
3077;Graham McNeill;10272
3078;Graham Rust;1499
3079;Graham Swift;1001
3080;Graham Tulloch;1161
3081;Graham Turner;10320
3082;Grant Blackwood;7344
3083;Grant Morrison;2296,7362,7364,7366,7386,8863,8864,8876,8883,8884,8887,8898,9359,9360,9366,9371,9375,9376,9378,9380,9384,9387,9389,11122
3084;Grant R. Osborne;8165
3085;Grantland Rice;10051
3086;Gray Jolliffe;6199,6200,6201,6202
3087;Graydon Carter;8242
3088;Greg Taylor;8365
3089;Greg Bear;4414
3090;Greg Behrendt;7321,9082
3091;Greg Call;7475,7481
3092;Greg Child;7892
3093;Greg Costikyan;4293
3094;Greg Cox;6824,6825
3095;Greg Donahue;9020
3096;Greg Henrikson;9486
3097;Greg Iles;2620,4558,4582,4585,6735,6792
3098;Greg Keyes;2698
3099;Greg Lawrence;4959
3100;Greg Martin;8616
3101;Greg Ruggiero;9719,9722
3102;Greg Simpson;8603
3103;Greg Tang;4091
3104;Gregary Racz;1619
3105;Gregg Hurwitz;7344
3106;Gregg Olsen;2432
3107;Gregorio Vlastelica;5638
3108;Gregory Bassham;7968,7970
3109;Gregory Claeys;1404
3110;Gregory H. Hemingway;6267
3111;Gregory Maguire;259,374,376,394,604,606,607,709,746,751,759,762,5683,10783
3112;Gregory Manchess;2802
3113;Gregory Rabassa;491,552,553,8725
3114;Gregory Stephens;4688
3115;Gregory Stevenson;10629
3116;Gretchen Moran Laskas;3411
3117;Gretchen Schields;6345,6364
3118;Gretchen Stull;9529
3119;Grif Stockley;9631
3120;Gris Grimly;6367
3121;Grover Gardner;6026,7983,9560
3122;Guenevera Tunberg;8282
3123;Guido Waldman;1829
3124;Guillermo Solana;389
3125;Guillermo Suazo Pascual;11006
3126;Gunnvor Stallybrass;2065
3127;Günter Grass;10781
3128;Gunther Stuhlmann;1624,1625,1636,1734,1735,1736
3129;Gus Russo;9698
3130;Gus Van Sant;5504
3131;Gustave Doré;10227
3132;Gustave Flaubert;1156,1231,1232,1826,3683,9409
3133;Gustave Le Bon;8536
3134;Guy Abadia;5318,10667,10706,10714
3135;Guy Cardwell;1501,1597,10421
3136;Guy Davenport;1753
3137;Guy Francis;3264,3266,3267
3138;Guy Kawasaki;9937
3139;Guy Ogilvy;7664
3140;Guy Parker-Rees;10289
3141;Guy W. Jones;10526
3142;Gwen Ellery;10628
3143;Gwen Moran;9953
3144;Gwyn Hyman Rubio;1415
3145;Gwynne Forster;7093
3146;H. Anna Suh;9639
3147;H. Eugene LeMay Jr.;941
3148;H. Eugene Stanley;3542
3149;H. Havelock Ellis;4907
3150;H. Jay Riker;223,3336
3151;H. Lee Shapiro;3391
3152;H. Mack Horton;10923
3153;H. Patricia Wakefield;8462
3154;H. Resit Akcakaya;8952
3155;H. Rider Haggard;2792,7981
3156;H.D.F. Kitto;1822
3157;H.G. Bissinger;5758
3158;H.G. Wells;1402,1403,1404,4853,4998,5043,5256,6167,6469,8238,8639,10237
3159;H.M. Nahmad;3692
3161;H.P. Lovecraft;72,583,1362,2662,2665,2673,2691,2692,7921,8014,8295,9477,10546
3162;H.R. Giger;10425
3163;H.R. Millar;1140
3164;H.T. Lowe-Porter;3101
3165;H.T. Willetts;3050
3166;H.W. Brands;6292
3167;Ha Jin;854,3108,4032,8788,9694,11080
3168;Hablot Knight Browne;1158,1163,1399
3169;Hailey Abbott;4144
3170;Halldór Laxness;874,3192,3193,8718,8720,10372
3171;Hania Czajkowski;2149
3172;Hanif Kureishi;5511,5529
3173;Hank Wagner;9673
3175;Hannah Arendt;1950,7742,7759
3176;Hannah Hurnard;7763
3177;Hanoch Gutfreund;7813
3178;Hanon W. Russell;10447
3179;Hans Blumenberg;10836
3180;Hans Hermann;10771
3181;Hans J. Schütz;10857
3182;Hans Jenssen;7075,7077
3183;Hans Jonas;7840
3184;Hans Magnus Enzensberger;2356
3185;Hans Schumacher;10780
3186;Hans Walter Gabler;425,1512
3188;Hanshan;9267
3189;Harald Wiberg;6450
3190;Hari Kunzru;1577
3191;Harlan Coben;4171,4187,4188,4593,4603,4615,7000,7001
3192;Harlan Ellison;3293,4262,6474,9361,10130
3193;Harlow Giles Unger;4829
3194;Harold Abelson;2042
3195;Harold Beaver;1151
3196;Harold Bloom;557,2087,6034,7569,7570,7574,7575,7807,8671,9578,9584
3197;Harold C. Livesay;2565
3198;Harold Clurman;1514
3199;Harold Courlander;130
3200;Harold Coyle;3860
3201;Harold F. Brooks;1283
3202;Harold G. Moore;197,2832,5192
3203;Harold Jenkins;10498
3204;Harold Mattingly;1188
3206;Harold Tarrant;1251
3207;Harold William Kuhn;6431
3208;Harper Lee;7575
3209;Harpo Marx;8385
3210;Harriet Ann Jacobs;2853
3211;Harriet Lerner;370,517
3212;Harriet Walter;1409
3213;Harrison Cady;4869
3214;Harrison Edward Livingstone;8978
3215;Harrison Hayford;1280,7835,7841,8557
3216;Harry Bates;9736
3217;Harry Bliss;135
3218;Harry Crews;5922,6309
3219;Harry Ford;6166
3220;Harry G. Frankfurt;2135,6442
3221;Harry Graham;4885
3222;Harry Hamernik;9690
3223;Harry Harrison;3293,10340
3224;Harry Levin;5057
3225;Harry Pearson;7028
3226;Harry Ritchie;7028
3227;Harry Rowohlt;10809
3228;Harry Turtledove;4262,7070,7677,8435
3229;Harry Zohn;5947,7742
3230;Hartford Courant;9719
3231;Hartmut Schickert;10784
3232;Haruki Murakami;865,866,1606,2147,3068,3122,3163,6021,7892,8715,8855,10800,10833,10921
3233;Haruko Taya Cook;9426
3234;Harvey Kidder;2480
3235;Harvey Mansfield;1227,2094
3236;Harvey P. Mandel;4820
3237;Harvey Pekar;2860,5762,8577,8874,8900
3238;Haven Kimmel;82,5682,6654,6655,6722
3239;Hayao Miyazaki;9118,9120,9121,9906,9907,9908,9909,10738,10739
3240;Hayden Carruth;1570
3242;Hazel E. Barnes;3834
3243;Hazel Rowley;220
3244;Heather Wood;8590
3245;Heather Cahoon;4091
3246;Heather Graham;7344
3247;Heather Harpham Kopp;9876
3248;Heather Havrilesky;10628
3249;Heather Henson;765
3250;Heather Jarman;9018
3251;Heather O'Neill;483
3252;Heather Rose Jones;7179
3253;Heidi Baker;7596,10295
3254;Heidi Betts;2966
3255;Heidi Boyd;9689,9691
3256;Heidi Fleiss;8633
3257;Heidi Hayes Jacobs;8307,8308,10127
3258;Heidi Kilgras;3249
3259;Heidi Murkoff;7105,7106
3260;Heike Schwarzbauer;3009
3261;Helen Cooper;1912
3262;Helen Craig;4479
3263;Helen Ericson;4223
3264;Helen Fielding;1416,2587
3265;Helen Fisher;4527
3266;Helen Keier;2848
3267;Helen L. Taylor;7660,7661
3268;Helen Lane;1669
3269;Helen Marx;10431
3270;Helen McCarthy;10401,10612
3272;Helen Sewell;6342
3273;Helen Small;1399
3274;Helen Vendler;5940,5957
3275;Helen Ward;7144
3276;Helena Grice;11069
3277;Helena Ragg-Kirkby;4143
3278;Hélène Cixous;1512
3279;Hélène Greven-Borde;10758
3280;Helene P. Foley;8327
3281;Hemant Mehta;8783
3282;Henepola Gunaratana;8271
3283;Henning Mankell;867,886,8686,8687,8797,8838,9439
3284;Henri Blocher;8163
3285;Henri J.M. Nouwen;2015,8130,8131,10068,10069
3286;Henri Mitterand;10653
3287;Henry Austen;1850
3288;Henry B. Wonham;6778
3289;Henry Bettenson;1238
3290;Henry Chadwick;1853,1855,1922,1923
3291;Henry David Thoreau;1006,3659,6432,9112,9303,10424
3292;Henry Fielding;10304
3293;Henry Francis Cary;8393
3294;Henry Gammidge;1368
3295;Henry Gifford;1614
3296;Henry James;1398,1812,1819,2323,3658,4211,5242,7921,8556,9849,10413,10543,10548
3297;Henry Jenkins;8040
3298;Henry Kuttner;5550,9476
3299;Henry Louis Gates Jr.;523,8568,9455
3300;Henry M. Sayre;957
3301;Henry Miller;7612,7616,7652,7653,7654,7864,7865,7866
3302;Henry Mintzberg;9614
3303;Henry N. Beard;4642
3304;Henry Nash Smith;216
3305;Henry Reed;6488
3306;Henry Rosemont Jr.;2740
3307;Henry Rushton Fairclough;5993
3308;Henry Vizetelly;9284
3309;Henry Wadsworth Longfellow;1570
3310;Heraclitus;1800
3311;Herb Johnson;3019
3312;Herb Trimpe;7388
3313;Herbert Asbury;9323,9325
3314;Herbert Butterfield;1045
3315;Herbert J. Hunt;1182
3316;Herbert Marcuse;1852
3317;Herbert R. Lottman;4686
3318;Herbert Read;6089
3319;Herman Melville;299,1151,1162,1570,1772,1776,1831,6192,7834,7835,7841,8552,8553,8557,9459,10656
3320;Herman Wouk;2542,2543,2544,2545,2546,2547,2548,3496
3321;Hermann Alexander Diels;5949
3322;Hermann Broch;6142,9855
3323;Hermann Hesse;2255,2326,2333,4892,6501,10680,10837
3324;Hermann Oldenberg;6417
3325;Hermione Lee;3102,10529
3326;Hernán Sabaté Vargas;10957
3327;Herodotus;1977,8393
3328;Hershel Parker;7607,7835,7841
3329;Hertha Von Dechend;8386
3330;Hervé Guibert;10297
3331;Hervie Haufler;4592
3332;Hesiod;1841,1896,1978,4847,5997,7606,7773,9101
3333;Hesketh Pearson;1150
3334;Heywood Broun;10539
3335;Hiawyn Oram;262
3336;Hidenori Hara;9176
3337;Hideyuki Kikuchi;10108,10112,10113,10114,10115
3338;Hilaire Belloc;1570
3339;Hilary Barta;8900
3340;Hilary H. Milton;5171,5575
3341;Hilary Hemingway;9343
3342;Hilary Knight;184
3343;Hilary Putnam;1852
3344;Hilda Rosner;2326
3345;Hildegarde Hoyt Swift;1644
3346;Hillary Rodham Clinton;6392
3347;Hillel Halkin;1631,1703
3348;Hinako Takanaga;9514,9515,9516
3349;Hippocrates George Apostle;117
3350;Hirohiko Araki;9164,9165,9166,9193,9194,10717,10720,10721,10722,10723,10725
3351;Hiroki Endo;9964,9969
3352;Hiromu Arakawa;9127,9128,9132,9137,9138,9139,9173,9174,9175,9197,9922,9923,9924,9925,10916,10917,10918,10919,10920,11114,11115,11116,11117,11118,11119,11120,11121
3353;Hiroshi Aida;8981
3354;Hiroshi Takahashi;9956
3355;Hiroyuki Morioka;10155,10156
3356;Hitori Nakano;9176
3357;Hoa Loranger;2559
3358;Hob;5762
3359;Holly Black;3271,6395
3360;Holly Keller;781
3361;Holly Meade;5173
3362;Holly Phillips;10555
3363;Holter Graham;4039
3364;Homer;1623,7459,7460,7461,7462,7604,7778,8264,8324,8331,9801
3365;Homer Hickam;4189
3366;Honoré de Balzac;1182,1186,1187,8963,9099,9215,10759
3367;Hope S. Warshaw;9666
3368;Horace;1842
3369;Horace Silver;10509
3371;Horacio Elena;11092
3372;Hotaru Odagiri;9510,9511,9513,9518
3373;Howard Kaplan;6326
3374;Howard A. Klausner;4613
3375;Howard Blum;434
3376;Howard Brodie;10051
3377;Howard C. Cutler;2635,9573
3378;Howard Chaykin;8885,9335,9383,9393,9958,10287
3379;Howard E. Covington Jr.;4837
3380;Howard Eiland;5947
3381;Howard F. Lyman;6290,6727
3382;Howard Hibbett;4935,6152,6154
3383;Howard Korder;3814
3384;Howard Massey;9950
3385;Howard Mittelmark;4681
3386;Howard Nemerov;1570
3387;Howard Porter;7376,9375,9377
3388;Howard Read;10198
3389;Howard Roughan;2467,4391
3390;Howard Stern;5828
3391;Howard Vincent Hong;6416,6420
3392;Howard W. Stone;7592
3393;Howard Waldrop;2217,10468
3394;Howard Zinn;522,7805,8352,9434,9435
3395;Howell D. Chickering;8842
3396;Hubert L. Dreyfus;1856
3397;Hugh Miller;2424
3398;Hugh Thomson;1067,1782
3399;Hugh Bicheno;7035
3400;Hugh Bredin;2086
3401;Hugh Dickson;5484
3402;Hugh Fraser;2289,9559,9562,9564,9565,9570
3403;Hugh Grant;5491
3404;Hugh Haughton;1395
3405;Hugh Honour;724,951
3406;Hugh Kenner;1512,5062
3407;Hugh Laurie;5835,10289
3408;Hugh McLean;4672
3409;Hugh Tredennick;1251,1255
3410;Hugh Trevor-Roper;2856
3411;Hugo Hamilton;850,10848
3412;Humberto Ramos;9385
3413;Humphrey Carpenter;1370,5664,5665
3414;Humphrey Palmer;7334
3415;Hunter Davies;3641
3416;Hunter S. Thompson;2689,4463,6304,6305,6660
3417;Huntington Cairns;6433
3418;Huston Smith;347,711,8133,8169,9931
3419;Huw Richards;7028
3420;Hyginus;8345
3421;I. William Zartman;7609
3422;Iacopo Bruno;4131,4132
3423;Iain Banks;2513
3424;Iain Crichton Smith;7027
3425;Iain Levison;7986
3426;Iain M. Banks;622,5289,5308,6751,6764,10143,10467,10670,10808
3427;Iain McLaughlin;10275
3428;Iain Pears;3892,9590
3429;Iain Sinclair;10380
3430;Iakov Damsky;10343
